grid_x,grid_y,real_x,real_y,height,terrain_type,r,g,b
29,43,635029.5,485043.5,114.58,CONCRETE,187,181,169
29,44,635029.5,485044.5,114.57,CONCRETE,189,183,171
29,45,635029.5,485045.5,114.57,CONCRETE,154,146,133
29,46,635029.5,485046.5,114.63,CONCRETE,147,144,127
29,47,635029.5,485047.5,114.65,CONCRETE,196,192,181
29,48,635029.5,485048.5,114.63,CONCRETE,196,190,178
29,49,635029.5,485049.5,114.68,CONCRETE,185,179,167
29,50,635029.5,485050.5,114.68,CONCRETE,185,179,167
29,51,635029.5,485051.5,114.63,CONCRETE,177,171,155
29,52,635029.5,485052.5,114.6,CONCRETE,142,139,122
29,53,635029.5,485053.5,114.54,CONCRETE,179,167,155
29,54,635029.5,485054.5,114.53,CONCRETE,167,158,143
29,55,635029.5,485055.5,114.53,CONCRETE,136,135,115
29,56,635029.5,485056.5,114.52,ASPHALT,88,100,76
29,57,635029.5,485057.5,114.54,ASPHALT,98,112,87
29,58,635029.5,485058.5,114.5,ASPHALT,87,100,80
29,59,635029.5,485059.5,114.51,GRASS,72,87,68
29,60,635029.5,485060.5,114.51,ASPHALT,84,102,78
29,61,635029.5,485061.5,114.51,GRASS,78,92,75
29,62,635029.5,485062.5,114.45,GRASS,76,94,72
29,63,635029.5,485063.5,114.42,GRASS,66,84,62
29,64,635029.5,485064.5,114.42,GRASS,76,93,74
29,65,635029.5,485065.5,114.34,GRASS,72,87,68
29,66,635029.5,485066.5,114.36,GRASS,70,85,66
29,67,635029.5,485067.5,114.36,GRASS,72,87,68
29,68,635029.5,485068.5,114.31,GRASS,76,91,70
29,69,635029.5,485069.5,114.31,GRASS,80,95,72
29,70,635029.5,485070.5,114.32,GRASS,80,95,72
29,71,635029.5,485071.5,114.28,GRASS,79,94,71
29,72,635029.5,485072.5,114.29,GRASS,69,84,65
29,73,635029.5,485073.5,114.29,GRASS,63,82,63
29,74,635029.5,485074.5,114.29,GRASS,68,87,67
29,75,635029.5,485075.5,114.29,GRASS,62,81,62
29,76,635029.5,485076.5,114.24,GRASS,73,86,66
29,77,635029.5,485077.5,114.25,GRASS,76,91,70
29,78,635029.5,485078.5,114.23,ASPHALT,87,102,79
29,79,635029.5,485079.5,114.23,ASPHALT,90,104,79
29,80,635029.5,485080.5,114.28,GRASS,80,95,74
29,81,635029.5,485081.5,114.24,GRASS,84,98,73
29,82,635029.5,485082.5,114.22,ASPHALT,85,97,77
29,83,635029.5,485083.5,114.22,ASPHALT,92,101,82
29,84,635029.5,485084.5,114.19,ASPHALT,117,119,97
29,85,635029.5,485085.5,114.15,ASPHALT,106,111,88
29,86,635029.5,485086.5,114.11,ASPHALT,83,94,78
29,87,635029.5,485087.5,114.13,ASPHALT,97,108,91
29,88,635029.5,485088.5,114.13,ASPHALT,97,100,79
29,89,635029.5,485089.5,114.14,ASPHALT,110,117,99
29,90,635029.5,485090.5,113.74,ASPHALT,83,84,78
29,91,635029.5,485091.5,113.54,CONCRETE,152,149,142
29,92,635029.5,485092.5,113.54,ASPHALT,114,113,108
29,93,635029.5,485093.5,113.54,GRASS,51,54,47
29,94,635029.5,485094.5,113.56,GRASS,43,47,46
29,95,635029.5,485095.5,113.52,GRASS,42,46,47
29,96,635029.5,485096.5,113.51,GRASS,43,47,48
29,97,635029.5,485097.5,113.5,GRASS,38,46,48
29,98,635029.5,485098.5,113.5,GRASS,37,46,45
29,99,635029.5,485099.5,113.49,GRASS,42,48,48
30,0,635030.5,485000.5,120.6,CONCRETE,134,138,141
30,1,635030.5,485001.5,120.51,GRASS,75,78,71
30,2,635030.5,485002.5,120.51,DIRT,129,114,95
30,3,635030.5,485003.5,120.52,ASPHALT,102,104,83
30,4,635030.5,485004.5,120.49,ASPHALT,104,109,87
30,5,635030.5,485005.5,120.47,GRASS,75,86,69
30,6,635030.5,485006.5,120.42,ASPHALT,117,110,94
30,7,635030.5,485007.5,120.42,DIRT,93,88,69
30,8,635030.5,485008.5,120.4,DIRT,102,100,77
30,9,635030.5,485009.5,120.35,ASPHALT,128,126,105
30,10,635030.5,485010.5,120.25,ASPHALT,96,105,78
30,11,635030.5,485011.5,120.18,GRASS,67,86,58
30,12,635030.5,485012.5,120.18,GRASS,71,85,60
30,13,635030.5,485013.5,120.11,GRASS,60,77,59
30,14,635030.5,485014.5,120.01,GRASS,24,32,34
30,15,635030.5,485015.5,119.98,GRASS,43,54,50
30,16,635030.5,485016.5,120.01,GRASS,27,36,33
30,17,635030.5,485017.5,120.01,GRASS,79,89,65
30,18,635030.5,485018.5,119.96,GRASS,73,87,62
30,19,635030.5,485019.5,119.76,GRASS,80,94,68
30,20,635030.5,485020.5,119.54,ASPHALT,92,106,83
30,21,635030.5,485021.5,119.54,GRASS,71,83,59
30,22,635030.5,485022.5,119.45,GRASS,74,85,68
30,23,635030.5,485023.5,119.32,GRASS,34,44,35
30,24,635030.5,485024.5,119.18,GRASS,37,48,44
30,25,635030.5,485025.5,119.08,GRASS,44,54,55
30,26,635030.5,485026.5,119.08,GRASS,24,31,39
30,27,635030.5,485027.5,119.03,GRASS,33,38,42
30,28,635030.5,485028.5,118.56,GRASS,83,78,72
30,29,635030.5,485029.5,118.13,GRASS,46,59,50
30,30,635030.5,485030.5,117.87,GRASS,42,55,46
30,31,635030.5,485031.5,117.87,GRASS,45,50,43
30,32,635030.5,485032.5,117.35,GRASS,60,68,57
30,33,635030.5,485033.5,116.95,GRASS,65,71,57
30,34,635030.5,485034.5,116.53,GRASS,68,79,62
30,35,635030.5,485035.5,116.11,GRASS,63,74,58
30,36,635030.5,485036.5,116.11,GRASS,77,88,72
30,37,635030.5,485037.5,115.72,GRASS,71,82,65
30,38,635030.5,485038.5,115.39,GRASS,78,89,72
30,39,635030.5,485039.5,115.01,GRASS,77,90,72
30,40,635030.5,485040.5,115.01,GRASS,70,81,65
30,41,635030.5,485041.5,114.65,CONCRETE,172,170,155
30,42,635030.5,485042.5,114.56,CONCRETE,187,179,168
30,43,635030.5,485043.5,114.58,CONCRETE,164,157,141
30,44,635030.5,485044.5,114.57,CONCRETE,145,140,120
30,45,635030.5,485045.5,114.57,ASPHALT,102,107,84
30,46,635030.5,485046.5,114.63,ASPHALT,97,105,82
30,47,635030.5,485047.5,114.65,CONCRETE,185,183,170
30,48,635030.5,485048.5,114.63,CONCRETE,188,184,173
30,49,635030.5,485049.5,114.68,CONCRETE,182,176,164
30,50,635030.5,485050.5,114.68,CONCRETE,167,158,143
30,51,635030.5,485051.5,114.63,CONCRETE,166,163,148
30,52,635030.5,485052.5,114.6,ASPHALT,110,115,93
30,53,635030.5,485053.5,114.54,CONCRETE,153,150,133
30,54,635030.5,485054.5,114.53,CONCRETE,175,168,152
30,55,635030.5,485055.5,114.53,CONCRETE,163,160,143
30,56,635030.5,485056.5,114.52,ASPHALT,116,121,101
30,57,635030.5,485057.5,114.54,ASPHALT,100,108,84
30,58,635030.5,485058.5,114.5,GRASS,83,101,75
30,59,635030.5,485059.5,114.51,GRASS,81,96,75
30,60,635030.5,485060.5,114.51,GRASS,73,90,71
30,61,635030.5,485061.5,114.51,GRASS,72,89,70
30,62,635030.5,485062.5,114.45,GRASS,74,89,70
30,63,635030.5,485063.5,114.42,GRASS,79,95,69
30,64,635030.5,485064.5,114.42,ASPHALT,87,102,81
30,65,635030.5,485065.5,114.34,GRASS,72,90,68
30,66,635030.5,485066.5,114.36,GRASS,69,88,68
30,67,635030.5,485067.5,114.36,GRASS,66,83,64
30,68,635030.5,485068.5,114.31,GRASS,76,90,67
30,69,635030.5,485069.5,114.31,GRASS,83,97,74
30,70,635030.5,485070.5,114.32,GRASS,82,94,70
30,71,635030.5,485071.5,114.28,GRASS,84,96,72
30,72,635030.5,485072.5,114.29,ASPHALT,86,101,80
30,73,635030.5,485073.5,114.29,GRASS,79,97,75
30,74,635030.5,485074.5,114.29,GRASS,65,82,63
30,75,635030.5,485075.5,114.29,GRASS,65,83,61
30,76,635030.5,485076.5,114.24,GRASS,73,92,73
30,77,635030.5,485077.5,114.25,GRASS,77,94,75
30,78,635030.5,485078.5,114.23,GRASS,79,94,73
30,79,635030.5,485079.5,114.23,ASPHALT,89,103,80
30,80,635030.5,485080.5,114.28,GRASS,78,93,72
30,81,635030.5,485081.5,114.24,GRASS,78,90,70
30,82,635030.5,485082.5,114.22,ASPHALT,89,98,79
30,83,635030.5,485083.5,114.22,ASPHALT,96,101,78
30,84,635030.5,485084.5,114.19,ASPHALT,118,118,94
30,85,635030.5,485085.5,114.15,GRASS,85,97,75
30,86,635030.5,485086.5,114.11,GRASS,79,94,75
30,87,635030.5,485087.5,114.13,ASPHALT,90,104,81
30,88,635030.5,485088.5,114.13,ASPHALT,107,111,86
30,89,635030.5,485089.5,114.14,ASPHALT,98,99,81
30,90,635030.5,485090.5,113.74,CONCRETE,159,157,145
30,91,635030.5,485091.5,113.54,CONCRETE,134,131,126
30,92,635030.5,485092.5,113.54,GRASS,61,60,55
30,93,635030.5,485093.5,113.54,GRASS,46,51,45
30,94,635030.5,485094.5,113.56,GRASS,40,44,45
30,95,635030.5,485095.5,113.52,GRASS,42,46,45
30,96,635030.5,485096.5,113.51,GRASS,35,43,45
30,97,635030.5,485097.5,113.5,GRASS,38,46,48
30,98,635030.5,485098.5,113.5,GRASS,36,45,44
30,99,635030.5,485099.5,113.49,GRASS,39,45,45
31,0,635031.5,485000.5,120.56,GRASS,67,80,60
31,1,635031.5,485001.5,120.57,ASPHALT,92,97,77
31,2,635031.5,485002.5,120.57,ASPHALT,101,98,79
31,3,635031.5,485003.5,120.56,ASPHALT,120,112,101
31,4,635031.5,485004.5,120.55,GRASS,52,58,48
31,5,635031.5,485005.5,120.45,GRASS,75,77,64
31,6,635031.5,485006.5,120.48,DIRT,102,97,78
31,7,635031.5,485007.5,120.48,ASPHALT,119,118,97
31,8,635031.5,485008.5,120.38,ASPHALT,108,110,89
31,9,635031.5,485009.5,120.35,ASPHALT,107,111,88
31,10,635031.5,485010.5,120.19,GRASS,70,83,65
31,11,635031.5,485011.5,120.12,GRASS,57,70,53
31,12,635031.5,485012.5,120.12,GRASS,69,81,61
31,13,635031.5,485013.5,120.09,GRASS,43,45,42
31,14,635031.5,485014.5,120.05,GRASS,46,55,52
31,15,635031.5,485015.5,119.96,GRASS,53,64,56
31,16,635031.5,485016.5,119.98,GRASS,82,97,68
31,17,635031.5,485017.5,119.98,GRASS,66,82,55
31,18,635031.5,485018.5,119.95,GRASS,64,77,59
31,19,635031.5,485019.5,119.76,GRASS,30,41,33
31,20,635031.5,485020.5,119.62,ASPHALT,95,110,81
31,21,635031.5,485021.5,119.62,GRASS,60,72,50
31,22,635031.5,485022.5,119.42,GRASS,60,71,57
31,23,635031.5,485023.5,119.26,GRASS,59,70,56
31,24,635031.5,485024.5,119.17,GRASS,26,35,34
31,25,635031.5,485025.5,119.03,GRASS,24,31,39
31,26,635031.5,485026.5,119.03,GRASS,37,42,48
31,27,635031.5,485027.5,118.87,ASPHALT,91,91,91
31,28,635031.5,485028.5,118.16,GRASS,46,55,52
31,29,635031.5,485029.5,117.89,GRASS,76,87,73
31,30,635031.5,485030.5,117.5,GRASS,54,64,53
31,31,635031.5,485031.5,117.5,ASPHALT,98,100,87
31,32,635031.5,485032.5,116.97,GRASS,70,79,60
31,33,635031.5,485033.5,116.6,GRASS,75,82,66
31,34,635031.5,485034.5,116.13,GRASS,59,67,54
31,35,635031.5,485035.5,115.76,GRASS,74,80,66
31,36,635031.5,485036.5,115.76,GRASS,71,84,67
31,37,635031.5,485037.5,115.36,GRASS,76,88,74
31,38,635031.5,485038.5,114.97,GRASS,72,83,67
31,39,635031.5,485039.5,114.69,ASPHALT,92,94,80
31,40,635031.5,485040.5,114.69,CONCRETE,181,172,157
31,41,635031.5,485041.5,114.59,CONCRETE,185,176,161
31,42,635031.5,485042.5,114.58,CONCRETE,173,164,147
31,43,635031.5,485043.5,114.53,ASPHALT,131,130,109
31,44,635031.5,485044.5,114.56,ASPHALT,100,110,85
31,45,635031.5,485045.5,114.56,ASPHALT,100,114,89
31,46,635031.5,485046.5,114.58,ASPHALT,110,115,93
31,47,635031.5,485047.5,114.63,CONCRETE,162,159,144
31,48,635031.5,485048.5,114.64,CONCRETE,180,174,162
31,49,635031.5,485049.5,114.59,CONCRETE,180,172,161
31,50,635031.5,485050.5,114.59,ASPHALT,130,125,105
31,51,635031.5,485051.5,114.6,ASPHALT,123,124,108
31,52,635031.5,485052.5,114.56,ASPHALT,107,110,89
31,53,635031.5,485053.5,114.57,CONCRETE,146,140,124
31,54,635031.5,485054.5,114.54,CONCRETE,164,154,142
31,55,635031.5,485055.5,114.54,CONCRETE,168,160,147
31,56,635031.5,485056.5,114.52,CONCRETE,156,153,136
31,57,635031.5,485057.5,114.5,ASPHALT,95,105,81
31,58,635031.5,485058.5,114.52,ASPHALT,90,105,82
31,59,635031.5,485059.5,114.48,GRASS,72,87,66
31,60,635031.5,485060.5,114.48,ASPHALT,85,100,79
31,61,635031.5,485061.5,114.5,GRASS,80,95,76
31,62,635031.5,485062.5,114.44,ASPHALT,90,105,86
31,63,635031.5,485063.5,114.4,GRASS,79,96,77
31,64,635031.5,485064.5,114.4,GRASS,80,93,75
31,65,635031.5,485065.5,114.41,GRASS,80,95,74
31,66,635031.5,485066.5,114.34,GRASS,82,97,74
31,67,635031.5,485067.5,114.3,GRASS,82,97,74
31,68,635031.5,485068.5,114.31,GRASS,80,94,68
31,69,635031.5,485069.5,114.31,GRASS,75,89,66
31,70,635031.5,485070.5,114.27,GRASS,81,95,70
31,71,635031.5,485071.5,114.29,ASPHALT,88,100,76
31,72,635031.5,485072.5,114.28,GRASS,83,97,74
31,73,635031.5,485073.5,114.28,GRASS,73,88,69
31,74,635031.5,485074.5,114.28,GRASS,76,91,72
31,75,635031.5,485075.5,114.27,GRASS,70,85,66
31,76,635031.5,485076.5,114.27,GRASS,80,95,74
31,77,635031.5,485077.5,114.22,GRASS,76,91,68
31,78,635031.5,485078.5,114.23,GRASS,79,91,67
31,79,635031.5,485079.5,114.23,GRASS,83,95,73
31,80,635031.5,485080.5,114.25,ASPHALT,89,98,77
31,81,635031.5,485081.5,114.25,GRASS,76,91,68
31,82,635031.5,485082.5,114.2,GRASS,83,97,74
31,83,635031.5,485083.5,114.2,ASPHALT,131,129,108
31,84,635031.5,485084.5,114.18,ASPHALT,97,102,79
31,85,635031.5,485085.5,114.15,ASPHALT,97,109,85
31,86,635031.5,485086.5,114.14,GRASS,88,98,73
31,87,635031.5,485087.5,114.16,ASPHALT,105,113,89
31,88,635031.5,485088.5,114.16,ASPHALT,99,104,81
31,89,635031.5,485089.5,113.94,CONCRETE,167,165,150
31,90,635031.5,485090.5,113.54,CONCRETE,151,148,141
31,91,635031.5,485091.5,113.51,ASPHALT,116,116,108
31,92,635031.5,485092.5,113.53,GRASS,49,52,45
31,93,635031.5,485093.5,113.53,GRASS,40,46,44
31,94,635031.5,485094.5,113.56,GRASS,50,54,53
31,95,635031.5,485095.5,113.54,GRASS,35,43,45
31,96,635031.5,485096.5,113.51,GRASS,38,47,46
31,97,635031.5,485097.5,113.49,GRASS,39,44,47
31,98,635031.5,485098.5,113.49,GRASS,37,46,45
31,99,635031.5,485099.5,113.5,GRASS,40,46,44
32,0,635032.5,485000.5,120.62,GRASS,85,90,68
32,1,635032.5,485001.5,120.6,GRASS,82,87,67
32,2,635032.5,485002.5,120.6,ASPHALT,94,98,83
32,3,635032.5,485003.5,120.57,GRASS,51,48,41
32,4,635032.5,485004.5,120.51,GRASS,76,78,67
32,5,635032.5,485005.5,120.47,ASPHALT,130,121,104
32,6,635032.5,485006.5,120.45,ASPHALT,121,123,101
32,7,635032.5,485007.5,120.45,ASPHALT,120,123,102
32,8,635032.5,485008.5,120.37,ASPHALT,114,128,105
32,9,635032.5,485009.5,120.24,GRASS,72,89,70
32,10,635032.5,485010.5,120.17,GRASS,69,83,66
32,11,635032.5,485011.5,120.07,GRASS,34,45,41
32,12,635032.5,485012.5,120.07,GRASS,28,38,37
32,13,635032.5,485013.5,120.07,GRASS,37,45,48
32,14,635032.5,485014.5,120.03,GRASS,26,33,39
32,15,635032.5,485015.5,120.0,GRASS,74,86,72
32,16,635032.5,485016.5,119.9,ASPHALT,97,111,86
32,17,635032.5,485017.5,119.9,GRASS,55,71,45
32,18,635032.5,485018.5,119.82,GRASS,40,60,35
32,19,635032.5,485019.5,119.8,GRASS,60,77,58
32,20,635032.5,485020.5,119.64,ASPHALT,99,114,85
32,21,635032.5,485021.5,119.64,GRASS,83,95,71
32,22,635032.5,485022.5,119.52,GRASS,68,80,68
32,23,635032.5,485023.5,119.24,GRASS,72,83,67
32,24,635032.5,485024.5,119.07,GRASS,61,68,60
32,25,635032.5,485025.5,118.61,GRASS,45,50,46
32,26,635032.5,485026.5,118.61,GRASS,51,56,62
32,27,635032.5,485027.5,118.25,GRASS,33,47,48
32,28,635032.5,485028.5,117.89,GRASS,26,37,43
32,29,635032.5,485029.5,117.51,GRASS,48,54,50
32,30,635032.5,485030.5,117.02,GRASS,44,51,44
32,31,635032.5,485031.5,117.02,GRASS,56,64,53
32,32,635032.5,485032.5,116.56,GRASS,73,79,67
32,33,635032.5,485033.5,116.21,GRASS,71,75,61
32,34,635032.5,485034.5,115.78,GRASS,68,76,61
32,35,635032.5,485035.5,115.36,GRASS,70,78,67
32,36,635032.5,485036.5,115.36,GRASS,60,71,57
32,37,635032.5,485037.5,114.98,GRASS,67,79,65
32,38,635032.5,485038.5,114.74,GRASS,84,88,74
32,39,635032.5,485039.5,114.63,CONCRETE,150,140,130
32,40,635032.5,485040.5,114.63,CONCRETE,178,169,154
32,41,635032.5,485041.5,114.61,ASPHALT,131,128,109
32,42,635032.5,485042.5,114.59,CONCRETE,146,145,125
32,43,635032.5,485043.5,114.55,ASPHALT,123,122,104
32,44,635032.5,485044.5,114.52,CONCRETE,139,144,122
32,45,635032.5,485045.5,114.52,ASPHALT,89,103,77
32,46,635032.5,485046.5,114.58,ASPHALT,103,111,87
32,47,635032.5,485047.5,114.54,CONCRETE,157,151,135
32,48,635032.5,485048.5,114.56,CONCRETE,176,170,158
32,49,635032.5,485049.5,114.56,CONCRETE,171,163,150
32,50,635032.5,485050.5,114.56,ASPHALT,124,121,102
32,51,635032.5,485051.5,114.55,ASPHALT,128,130,109
32,52,635032.5,485052.5,114.58,ASPHALT,120,119,98
32,53,635032.5,485053.5,114.55,CONCRETE,156,150,134
32,54,635032.5,485054.5,114.56,CONCRETE,158,150,137
32,55,635032.5,485055.5,114.56,CONCRETE,157,150,132
32,56,635032.5,485056.5,114.54,CONCRETE,144,141,124
32,57,635032.5,485057.5,114.51,ASPHALT,117,125,101
32,58,635032.5,485058.5,114.49,ASPHALT,91,106,83
32,59,635032.5,485059.5,114.49,GRASS,72,87,66
32,60,635032.5,485060.5,114.49,GRASS,70,85,66
32,61,635032.5,485061.5,114.49,ASPHALT,91,104,86
32,62,635032.5,485062.5,114.43,GRASS,75,90,71
32,63,635032.5,485063.5,114.4,GRASS,71,88,69
32,64,635032.5,485064.5,114.4,GRASS,72,87,68
32,65,635032.5,485065.5,114.35,GRASS,75,90,69
32,66,635032.5,485066.5,114.34,GRASS,84,98,75
32,67,635032.5,485067.5,114.32,GRASS,77,91,68
32,68,635032.5,485068.5,114.29,GRASS,82,98,72
32,69,635032.5,485069.5,114.29,GRASS,83,98,75
32,70,635032.5,485070.5,114.28,GRASS,79,93,68
32,71,635032.5,485071.5,114.28,GRASS,79,93,70
32,72,635032.5,485072.5,114.25,GRASS,83,95,75
32,73,635032.5,485073.5,114.26,GRASS,81,95,72
32,74,635032.5,485074.5,114.26,GRASS,79,92,74
32,75,635032.5,485075.5,114.26,GRASS,81,96,75
32,76,635032.5,485076.5,114.26,GRASS,78,96,74
32,77,635032.5,485077.5,114.25,GRASS,76,90,67
32,78,635032.5,485078.5,114.24,ASPHALT,87,96,75
32,79,635032.5,485079.5,114.24,ASPHALT,89,103,80
32,80,635032.5,485080.5,114.26,ASPHALT,90,98,74
32,81,635032.5,485081.5,114.23,GRASS,80,95,72
32,82,635032.5,485082.5,114.2,ASPHALT,107,112,90
32,83,635032.5,485083.5,114.2,ASPHALT,111,116,93
32,84,635032.5,485084.5,114.17,GRASS,87,97,73
32,85,635032.5,485085.5,114.12,ASPHALT,99,112,86
32,86,635032.5,485086.5,114.16,ASPHALT,103,111,87
32,87,635032.5,485087.5,114.13,ASPHALT,106,111,89
32,88,635032.5,485088.5,114.13,ASPHALT,108,110,89
32,89,635032.5,485089.5,113.73,CONCRETE,150,146,135
32,90,635032.5,485090.5,113.46,ASPHALT,121,120,115
32,91,635032.5,485091.5,113.54,GRASS,61,61,53
32,92,635032.5,485092.5,113.51,GRASS,47,49,46
32,93,635032.5,485093.5,113.51,GRASS,40,46,46
32,94,635032.5,485094.5,113.53,GRASS,47,52,48
32,95,635032.5,485095.5,113.52,GRASS,34,42,44
32,96,635032.5,485096.5,113.5,GRASS,37,46,45
32,97,635032.5,485097.5,113.5,GRASS,37,46,45
32,98,635032.5,485098.5,113.5,GRASS,36,45,44
32,99,635032.5,485099.5,113.48,GRASS,44,53,52
33,0,635033.5,485000.5,120.67,GRASS,87,89,68
33,1,635033.5,485001.5,120.65,ASPHALT,91,92,76
33,2,635033.5,485002.5,120.65,CONCRETE,170,171,165
33,3,635033.5,485003.5,120.52,GRASS,39,40,35
33,4,635033.5,485004.5,120.53,CONCRETE,155,142,125
33,5,635033.5,485005.5,120.49,ASPHALT,112,105,87
33,6,635033.5,485006.5,120.44,ASPHALT,127,122,102
33,7,635033.5,485007.5,120.44,ASPHALT,112,127,98
33,8,635033.5,485008.5,120.3,GRASS,82,97,74
33,9,635033.5,485009.5,120.23,GRASS,82,102,75
33,10,635033.5,485010.5,120.15,GRASS,70,84,67
33,11,635033.5,485011.5,120.06,GRASS,45,58,51
33,12,635033.5,485012.5,120.06,GRASS,31,41,42
33,13,635033.5,485013.5,120.03,GRASS,30,38,41
33,14,635033.5,485014.5,120.06,GRASS,27,38,40
33,15,635033.5,485015.5,119.96,GRASS,51,57,47
33,16,635033.5,485016.5,119.83,GRASS,80,88,65
33,17,635033.5,485017.5,119.83,GRASS,87,96,67
33,18,635033.5,485018.5,119.77,ASPHALT,102,115,85
33,19,635033.5,485019.5,119.72,GRASS,77,91,66
33,20,635033.5,485020.5,119.63,GRASS,74,93,63
33,21,635033.5,485021.5,119.63,GRASS,73,86,68
33,22,635033.5,485022.5,119.49,ASPHALT,97,105,90
33,23,635033.5,485023.5,119.17,GRASS,89,94,72
33,24,635033.5,485024.5,118.8,ASPHALT,97,91,77
33,25,635033.5,485025.5,118.29,GRASS,67,67,59
33,26,635033.5,485026.5,118.29,GRASS,37,42,45
33,27,635033.5,485027.5,117.97,GRASS,30,41,43
33,28,635033.5,485028.5,117.57,GRASS,28,37,44
33,29,635033.5,485029.5,117.1,GRASS,33,43,44
33,30,635033.5,485030.5,116.66,GRASS,33,43,42
33,31,635033.5,485031.5,116.66,GRASS,47,53,49
33,32,635033.5,485032.5,116.23,GRASS,66,74,63
33,33,635033.5,485033.5,115.83,GRASS,71,82,68
33,34,635033.5,485034.5,115.4,GRASS,73,79,65
33,35,635033.5,485035.5,115.06,GRASS,49,59,50
33,36,635033.5,485036.5,115.06,GRASS,56,68,58
33,37,635033.5,485037.5,114.78,ASPHALT,87,90,83
33,38,635033.5,485038.5,114.67,CONCRETE,141,132,123
33,39,635033.5,485039.5,114.61,CONCRETE,161,153,142
33,40,635033.5,485040.5,114.61,ASPHALT,131,128,111
33,41,635033.5,485041.5,114.57,ASPHALT,94,99,77
33,42,635033.5,485042.5,114.59,ASPHALT,111,114,95
33,43,635033.5,485043.5,114.59,CONCRETE,144,143,125
33,44,635033.5,485044.5,114.5,CONCRETE,142,141,123
33,45,635033.5,485045.5,114.5,CONCRETE,130,135,112
33,46,635033.5,485046.5,114.51,ASPHALT,130,132,110
33,47,635033.5,485047.5,114.54,CONCRETE,159,149,137
33,48,635033.5,485048.5,114.56,CONCRETE,156,148,137
33,49,635033.5,485049.5,114.53,CONCRETE,166,157,142
33,50,635033.5,485050.5,114.53,CONCRETE,170,160,148
33,51,635033.5,485051.5,114.56,CONCRETE,145,137,126
33,52,635033.5,485052.5,114.58,CONCRETE,152,147,128
33,53,635033.5,485053.5,114.58,CONCRETE,134,131,112
33,54,635033.5,485054.5,114.55,CONCRETE,160,153,137
33,55,635033.5,485055.5,114.55,ASPHALT,107,105,84
33,56,635033.5,485056.5,114.54,ASPHALT,126,123,104
33,57,635033.5,485057.5,114.5,CONCRETE,138,140,119
33,58,635033.5,485058.5,114.49,ASPHALT,93,107,82
33,59,635033.5,485059.5,114.5,ASPHALT,91,103,81
33,60,635033.5,485060.5,114.5,GRASS,82,97,76
33,61,635033.5,485061.5,114.48,ASPHALT,87,104,85
33,62,635033.5,485062.5,114.41,GRASS,76,91,72
33,63,635033.5,485063.5,114.4,GRASS,71,86,65
33,64,635033.5,485064.5,114.4,ASPHALT,86,101,80
33,65,635033.5,485065.5,114.36,ASPHALT,87,102,81
33,66,635033.5,485066.5,114.34,ASPHALT,85,98,78
33,67,635033.5,485067.5,114.31,ASPHALT,88,102,79
33,68,635033.5,485068.5,114.28,ASPHALT,89,102,82
33,69,635033.5,485069.5,114.28,GRASS,81,96,77
33,70,635033.5,485070.5,114.28,GRASS,77,91,68
33,71,635033.5,485071.5,114.25,ASPHALT,82,97,78
33,72,635033.5,485072.5,114.29,GRASS,77,90,70
33,73,635033.5,485073.5,114.25,GRASS,79,92,74
33,74,635033.5,485074.5,114.25,ASPHALT,93,102,83
33,75,635033.5,485075.5,114.26,GRASS,78,93,72
33,76,635033.5,485076.5,114.24,GRASS,78,93,70
33,77,635033.5,485077.5,114.26,GRASS,80,95,74
33,78,635033.5,485078.5,114.24,GRASS,84,98,73
33,79,635033.5,485079.5,114.24,GRASS,81,93,71
33,80,635033.5,485080.5,114.23,ASPHALT,92,104,80
33,81,635033.5,485081.5,114.18,ASPHALT,96,106,81
33,82,635033.5,485082.5,114.17,ASPHALT,112,114,92
33,83,635033.5,485083.5,114.17,ASPHALT,96,104,80
33,84,635033.5,485084.5,114.14,GRASS,83,92,71
33,85,635033.5,485085.5,114.15,ASPHALT,94,104,79
33,86,635033.5,485086.5,114.15,ASPHALT,101,109,85
33,87,635033.5,485087.5,113.97,ASPHALT,101,106,83
33,88,635033.5,485088.5,113.97,CONCRETE,178,176,163
33,89,635033.5,485089.5,113.56,CONCRETE,151,148,139
33,90,635033.5,485090.5,113.49,ASPHALT,105,104,99
33,91,635033.5,485091.5,113.46,GRASS,49,51,46
33,92,635033.5,485092.5,113.49,GRASS,41,47,45
33,93,635033.5,485093.5,113.49,GRASS,43,49,49
33,94,635033.5,485094.5,113.51,GRASS,45,49,50
33,95,635033.5,485095.5,113.53,GRASS,35,44,43
33,96,635033.5,485096.5,113.52,GRASS,36,45,44
33,97,635033.5,485097.5,113.52,GRASS,37,46,45
33,98,635033.5,485098.5,113.52,GRASS,37,46,45
33,99,635033.5,485099.5,113.52,GRASS,36,46,45
34,0,635034.5,485000.5,120.72,GRASS,85,88,71
34,1,635034.5,485001.5,120.6,GRASS,79,76,67
34,2,635034.5,485002.5,120.6,ASPHALT,92,88,76
34,3,635034.5,485003.5,120.57,CONCRETE,144,133,115
34,4,635034.5,485004.5,120.54,ASPHALT,118,101,93
34,5,635034.5,485005.5,120.5,GRASS,86,77,72
34,6,635034.5,485006.5,120.36,ASPHALT,90,87,80
34,7,635034.5,485007.5,120.36,GRASS,40,46,44
34,8,635034.5,485008.5,120.25,GRASS,75,95,67
34,9,635034.5,485009.5,120.22,ASPHALT,114,130,104
